TrialIndex,Jitter,ScannerRun,StimType,Order,Delay,CurrentImage,CurrentX,CurrentY,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil
110.0,1000.0,2.0,ERP,1.0,4.0,stimuli/fractals/40c.jpg,375.0,75.0,stimuli/fractals/40c.jpg,stimuli/fractals/40b.jpg,stimuli/fractals/40a.jpg,375,75,375,-75,225,75,-225,225
111.0,2000.0,2.0,ERP,2.0,0.0,stimuli/fractals/77a.jpg,225.0,-225.0,stimuli/fractals/77a.jpg,stimuli/fractals/77c.jpg,stimuli/fractals/77b.jpg,225,-225,75,-225,225,-75,-375,75
112.0,5000.0,2.0,OLP,2.0,0.0,stimuli/fractals/145b.jpg,225.0,-75.0,stimuli/fractals/145a.jpg,stimuli/fractals/145b.jpg,stimuli/fractals/145c.jpg,225,-75,225,-225,75,-75,-375,-225
113.0,1000.0,2.0,OLP,2.0,0.0,stimuli/fractals/38b.jpg,-225.0,75.0,stimuli/fractals/38a.jpg,stimuli/fractals/38b.jpg,stimuli/fractals/38c.jpg,-225,75,-375,75,-75,75,225,-225
114.0,1000.0,2.0,LLP,2.0,0.0,stimuli/fractals/5c.jpg,375.0,-75.0,stimuli/fractals/5c.jpg,stimuli/fractals/5b.jpg,stimuli/fractals/5a.jpg,375,-225,375,-75,225,-225,-375,225
115.0,2000.0,2.0,ERP,2.0,0.0,stimuli/fractals/40c.jpg,375.0,75.0,stimuli/fractals/40c.jpg,stimuli/fractals/40b.jpg,stimuli/fractals/40a.jpg,375,75,375,-75,225,75,-225,225
116.0,5000.0,2.0,ERP,1.0,3.0,stimuli/fractals/127a.jpg,-375.0,75.0,stimuli/fractals/127a.jpg,stimuli/fractals/127c.jpg,stimuli/fractals/127b.jpg,-375,75,-375,225,-375,-75,375,75
117.0,6000.0,2.0,LLP,1.0,1.0,stimuli/fractals/93c.jpg,-225.0,225.0,stimuli/fractals/93c.jpg,stimuli/fractals/93a.jpg,stimuli/fractals/93b.jpg,-225,225,-225,75,-75,225,375,-75
118.0,2000.0,2.0,LLP,1.0,3.0,stimuli/fractals/9c.jpg,-375.0,-225.0,stimuli/fractals/9c.jpg,stimuli/fractals/9b.jpg,stimuli/fractals/9a.jpg,-375,-225,-375,-75,-225,-225,375,-225
119.0,500.0,2.0,LLP,2.0,0.0,stimuli/fractals/93c.jpg,-225.0,75.0,stimuli/fractals/93c.jpg,stimuli/fractals/93a.jpg,stimuli/fractals/93b.jpg,-225,225,-225,75,-75,225,375,-75
120.0,1000.0,2.0,ERP,2.0,0.0,stimuli/fractals/127a.jpg,-375.0,75.0,stimuli/fractals/127a.jpg,stimuli/fractals/127c.jpg,stimuli/fractals/127b.jpg,-375,75,-375,225,-375,-75,375,75
121.0,3000.0,2.0,LLP,1.0,2.0,stimuli/fractals/106b.jpg,225.0,-75.0,stimuli/fractals/106b.jpg,stimuli/fractals/106a.jpg,stimuli/fractals/106c.jpg,225,-75,75,-75,375,-75,-375,225
122.0,1000.0,2.0,LLP,2.0,0.0,stimuli/fractals/9c.jpg,-375.0,-75.0,stimuli/fractals/9c.jpg,stimuli/fractals/9b.jpg,stimuli/fractals/9a.jpg,-375,-225,-375,-75,-225,-225,375,-225
123.0,2000.0,2.0,ERP,1.0,1.0,stimuli/fractals/58b.jpg,-375.0,225.0,stimuli/fractals/58b.jpg,stimuli/fractals/58a.jpg,stimuli/fractals/58c.jpg,-375,225,-375,75,-225,225,-75,-225
124.0,2000.0,2.0,LLP,2.0,0.0,stimuli/fractals/106b.jpg,75.0,-75.0,stimuli/fractals/106b.jpg,stimuli/fractals/106a.jpg,stimuli/fractals/106c.jpg,225,-75,75,-75,375,-75,-375,225
125.0,1000.0,2.0,ERP,2.0,0.0,stimuli/fractals/58b.jpg,-375.0,225.0,stimuli/fractals/58b.jpg,stimuli/fractals/58a.jpg,stimuli/fractals/58c.jpg,-375,225,-375,75,-225,225,-75,-225
126.0,1000.0,2.0,BL,0.0,0.0,stimuli/fractals/64a.jpg,225.0,-75.0,stimuli/fractals/64a.jpg,stimuli/fractals/64b.jpg,stimuli/fractals/64c.jpg,225,-75,225,75,75,-75,-375,-225
127.0,500.0,2.0,ERP,1.0,1.0,stimuli/fractals/123a.jpg,375.0,75.0,stimuli/fractals/123a.jpg,stimuli/fractals/123b.jpg,stimuli/fractals/123c.jpg,375,75,375,225,375,-75,-375,-225
128.0,3000.0,2.0,OLP,1.0,3.0,stimuli/fractals/25c.jpg,-375.0,-225.0,stimuli/fractals/25c.jpg,stimuli/fractals/25b.jpg,stimuli/fractals/25a.jpg,-375,-225,-225,-225,-375,-75,225,225
129.0,2000.0,2.0,ERP,2.0,0.0,stimuli/fractals/123a.jpg,375.0,75.0,stimuli/fractals/123a.jpg,stimuli/fractals/123b.jpg,stimuli/fractals/123c.jpg,375,75,375,225,375,-75,-375,-225
130.0,2000.0,2.0,LLP,1.0,2.0,stimuli/fractals/20c.jpg,225.0,-75.0,stimuli/fractals/20c.jpg,stimuli/fractals/20a.jpg,stimuli/fractals/20b.jpg,225,-75,225,75,75,-75,-225,225
131.0,1000.0,2.0,LLP,1.0,3.0,stimuli/fractals/130a.jpg,225.0,75.0,stimuli/fractals/130a.jpg,stimuli/fractals/130c.jpg,stimuli/fractals/130b.jpg,225,75,75,75,375,75,-375,-75
132.0,1000.0,2.0,OLP,2.0,0.0,stimuli/fractals/25b.jpg,-375.0,-225.0,stimuli/fractals/25c.jpg,stimuli/fractals/25b.jpg,stimuli/fractals/25a.jpg,-375,-225,-225,-225,-375,-75,225,225
133.0,1000.0,2.0,LLP,2.0,0.0,stimuli/fractals/20c.jpg,225.0,75.0,stimuli/fractals/20c.jpg,stimuli/fractals/20a.jpg,stimuli/fractals/20b.jpg,225,-75,225,75,75,-75,-225,225
134.0,3000.0,2.0,ERP,1.0,1.0,stimuli/fractals/11a.jpg,-225.0,-225.0,stimuli/fractals/11a.jpg,stimuli/fractals/11b.jpg,stimuli/fractals/11c.jpg,-225,-225,-225,-75,-75,-225,225,75
135.0,1000.0,2.0,LLP,2.0,0.0,stimuli/fractals/130a.jpg,75.0,75.0,stimuli/fractals/130a.jpg,stimuli/fractals/130c.jpg,stimuli/fractals/130b.jpg,225,75,75,75,375,75,-375,-75
136.0,3000.0,2.0,ERP,2.0,0.0,stimuli/fractals/11a.jpg,-225.0,-225.0,stimuli/fractals/11a.jpg,stimuli/fractals/11b.jpg,stimuli/fractals/11c.jpg,-225,-225,-225,-75,-75,-225,225,75
137.0,2000.0,2.0,ERP,1.0,5.0,stimuli/fractals/42b.jpg,-225.0,225.0,stimuli/fractals/42b.jpg,stimuli/fractals/42c.jpg,stimuli/fractals/42a.jpg,-225,225,-75,225,-225,75,375,75
138.0,1000.0,2.0,LLP,1.0,5.0,stimuli/fractals/102a.jpg,75.0,-225.0,stimuli/fractals/102a.jpg,stimuli/fractals/102b.jpg,stimuli/fractals/102c.jpg,75,-225,225,-225,-75,-225,-375,225
139.0,2000.0,2.0,LLP,1.0,2.0,stimuli/fractals/49a.jpg,225.0,225.0,stimuli/fractals/49a.jpg,stimuli/fractals/49b.jpg,stimuli/fractals/49c.jpg,225,225,225,75,75,225,-225,-75
140.0,4000.0,2.0,OLP,1.0,4.0,stimuli/fractals/87b.jpg,-225.0,-225.0,stimuli/fractals/87b.jpg,stimuli/fractals/87c.jpg,stimuli/fractals/87a.jpg,-225,-225,-225,-75,-375,-225,225,225
141.0,1000.0,2.0,LLP,1.0,4.0,stimuli/fractals/36c.jpg,75.0,225.0,stimuli/fractals/36c.jpg,stimuli/fractals/36a.jpg,stimuli/fractals/36b.jpg,75,225,225,225,-75,225,-375,-225
142.0,3000.0,2.0,LLP,2.0,0.0,stimuli/fractals/49a.jpg,225.0,75.0,stimuli/fractals/49a.jpg,stimuli/fractals/49b.jpg,stimuli/fractals/49c.jpg,225,225,225,75,75,225,-225,-75
143.0,2000.0,2.0,ERP,2.0,0.0,stimuli/fractals/42b.jpg,-225.0,225.0,stimuli/fractals/42b.jpg,stimuli/fractals/42c.jpg,stimuli/fractals/42a.jpg,-225,225,-75,225,-225,75,375,75
144.0,2000.0,2.0,LLP,2.0,0.0,stimuli/fractals/102a.jpg,225.0,-225.0,stimuli/fractals/102a.jpg,stimuli/fractals/102b.jpg,stimuli/fractals/102c.jpg,75,-225,225,-225,-75,-225,-375,225
145.0,3000.0,2.0,OLP,2.0,0.0,stimuli/fractals/87c.jpg,-225.0,-225.0,stimuli/fractals/87b.jpg,stimuli/fractals/87c.jpg,stimuli/fractals/87a.jpg,-225,-225,-225,-75,-375,-225,225,225
146.0,500.0,2.0,LLP,2.0,0.0,stimuli/fractals/36c.jpg,225.0,225.0,stimuli/fractals/36c.jpg,stimuli/fractals/36a.jpg,stimuli/fractals/36b.jpg,75,225,225,225,-75,225,-375,-225
147.0,3000.0,2.0,BL,0.0,0.0,stimuli/fractals/64a.jpg,225.0,-75.0,stimuli/fractals/64a.jpg,stimuli/fractals/64b.jpg,stimuli/fractals/64c.jpg,225,-75,225,75,75,-75,-375,-225
148.0,1000.0,2.0,LLP,1.0,3.0,stimuli/fractals/41c.jpg,-375.0,-225.0,stimuli/fractals/41c.jpg,stimuli/fractals/41b.jpg,stimuli/fractals/41a.jpg,-375,-225,-375,-75,-225,-225,375,-75
149.0,500.0,2.0,OLP,1.0,1.0,stimuli/fractals/17a.jpg,-75.0,75.0,stimuli/fractals/17a.jpg,stimuli/fractals/17b.jpg,stimuli/fractals/17c.jpg,-75,75,-75,225,-75,-75,375,-225
150.0,1000.0,2.0,ERP,1.0,2.0,stimuli/fractals/115b.jpg,-75.0,225.0,stimuli/fractals/115b.jpg,stimuli/fractals/115c.jpg,stimuli/fractals/115a.jpg,-75,225,-225,225,75,225,375,-225
151.0,2000.0,2.0,OLP,2.0,0.0,stimuli/fractals/17b.jpg,-75.0,75.0,stimuli/fractals/17a.jpg,stimuli/fractals/17b.jpg,stimuli/fractals/17c.jpg,-75,75,-75,225,-75,-75,375,-225
152.0,1000.0,2.0,LLP,2.0,0.0,stimuli/fractals/41c.jpg,-375.0,-75.0,stimuli/fractals/41c.jpg,stimuli/fractals/41b.jpg,stimuli/fractals/41a.jpg,-375,-225,-375,-75,-225,-225,375,-75
153.0,4000.0,2.0,ERP,2.0,0.0,stimuli/fractals/115b.jpg,-75.0,225.0,stimuli/fractals/115b.jpg,stimuli/fractals/115c.jpg,stimuli/fractals/115a.jpg,-75,225,-225,225,75,225,375,-225
154.0,1000.0,2.0,LLP,1.0,3.0,stimuli/fractals/54a.jpg,375.0,225.0,stimuli/fractals/54a.jpg,stimuli/fractals/54c.jpg,stimuli/fractals/54b.jpg,375,225,375,75,225,225,-225,-225
155.0,3000.0,2.0,ERP,1.0,1.0,stimuli/fractals/104a.jpg,-75.0,225.0,stimuli/fractals/104a.jpg,stimuli/fractals/104c.jpg,stimuli/fractals/104b.jpg,-75,225,75,225,-75,75,375,-75
156.0,6000.0,2.0,LLP,1.0,5.0,stimuli/fractals/122a.jpg,225.0,225.0,stimuli/fractals/122a.jpg,stimuli/fractals/122c.jpg,stimuli/fractals/122b.jpg,225,225,375,225,75,225,-375,-225
157.0,4000.0,2.0,ERP,2.0,0.0,stimuli/fractals/104a.jpg,-75.0,225.0,stimuli/fractals/104a.jpg,stimuli/fractals/104c.jpg,stimuli/fractals/104b.jpg,-75,225,75,225,-75,75,375,-75
158.0,6000.0,2.0,LLP,2.0,0.0,stimuli/fractals/54a.jpg,375.0,75.0,stimuli/fractals/54a.jpg,stimuli/fractals/54c.jpg,stimuli/fractals/54b.jpg,375,225,375,75,225,225,-225,-225
159.0,1000.0,2.0,ERP,1.0,4.0,stimuli/fractals/65b.jpg,-375.0,-225.0,stimuli/fractals/65b.jpg,stimuli/fractals/65a.jpg,stimuli/fractals/65c.jpg,-375,-225,-225,-225,-375,-75,75,75
160.0,500.0,2.0,OLP,1.0,4.0,stimuli/fractals/8a.jpg,375.0,-225.0,stimuli/fractals/8a.jpg,stimuli/fractals/8b.jpg,stimuli/fractals/8c.jpg,375,-225,375,-75,225,-225,-375,225
161.0,1000.0,2.0,ERP,1.0,5.0,stimuli/fractals/92b.jpg,225.0,75.0,stimuli/fractals/92b.jpg,stimuli/fractals/92a.jpg,stimuli/fractals/92c.jpg,225,75,225,225,375,75,-375,-225
162.0,3000.0,2.0,LLP,2.0,0.0,stimuli/fractals/122a.jpg,375.0,225.0,stimuli/fractals/122a.jpg,stimuli/fractals/122c.jpg,stimuli/fractals/122b.jpg,225,225,375,225,75,225,-375,-225
163.0,2000.0,2.0,OLP,1.0,2.0,stimuli/fractals/60a.jpg,375.0,-225.0,stimuli/fractals/60a.jpg,stimuli/fractals/60b.jpg,stimuli/fractals/60c.jpg,375,-225,225,-225,375,-75,-225,75
164.0,500.0,2.0,ERP,2.0,0.0,stimuli/fractals/65b.jpg,-375.0,-225.0,stimuli/fractals/65b.jpg,stimuli/fractals/65a.jpg,stimuli/fractals/65c.jpg,-375,-225,-225,-225,-375,-75,75,75
165.0,1000.0,2.0,OLP,2.0,0.0,stimuli/fractals/8b.jpg,375.0,-225.0,stimuli/fractals/8a.jpg,stimuli/fractals/8b.jpg,stimuli/fractals/8c.jpg,375,-225,375,-75,225,-225,-375,225
166.0,5000.0,2.0,OLP,2.0,0.0,stimuli/fractals/60b.jpg,375.0,-225.0,stimuli/fractals/60a.jpg,stimuli/fractals/60b.jpg,stimuli/fractals/60c.jpg,375,-225,225,-225,375,-75,-225,75
167.0,3000.0,2.0,ERP,2.0,0.0,stimuli/fractals/92b.jpg,225.0,75.0,stimuli/fractals/92b.jpg,stimuli/fractals/92a.jpg,stimuli/fractals/92c.jpg,225,75,225,225,375,75,-375,-225
168.0,3000.0,2.0,BL,0.0,0.0,stimuli/fractals/64a.jpg,225.0,-75.0,stimuli/fractals/64a.jpg,stimuli/fractals/64b.jpg,stimuli/fractals/64c.jpg,225,-75,225,75,75,-75,-375,-225
169.0,1000.0,3.0,LLP,1.0,1.0,stimuli/fractals/35c.jpg,-225.0,-225.0,stimuli/fractals/35c.jpg,stimuli/fractals/35a.jpg,stimuli/fractals/35b.jpg,-225,-225,-225,-75,-75,-225,225,225
170.0,4000.0,3.0,LLP,1.0,4.0,stimuli/fractals/4c.jpg,-225.0,75.0,stimuli/fractals/4c.jpg,stimuli/fractals/4a.jpg,stimuli/fractals/4b.jpg,-225,75,-225,-75,-375,75,375,-225
171.0,5000.0,3.0,LLP,2.0,0.0,stimuli/fractals/35c.jpg,-225.0,-75.0,stimuli/fractals/35c.jpg,stimuli/fractals/35a.jpg,stimuli/fractals/35b.jpg,-225,-225,-225,-75,-75,-225,225,225
172.0,3000.0,3.0,LLP,1.0,3.0,stimuli/fractals/13a.jpg,375.0,-75.0,stimuli/fractals/13a.jpg,stimuli/fractals/13b.jpg,stimuli/fractals/13c.jpg,375,-75,225,-75,375,75,-375,225
173.0,1000.0,3.0,LLP,1.0,3.0,stimuli/fractals/138b.jpg,375.0,225.0,stimuli/fractals/138b.jpg,stimuli/fractals/138c.jpg,stimuli/fractals/138a.jpg,375,225,375,75,225,225,-375,-225
174.0,4000.0,3.0,ERP,1.0,4.0,stimuli/fractals/109b.jpg,375.0,-75.0,stimuli/fractals/109b.jpg,stimuli/fractals/109a.jpg,stimuli/fractals/109c.jpg,375,-75,225,-75,375,75,-225,225
175.0,2000.0,3.0,LLP,2.0,0.0,stimuli/fractals/4c.jpg,-225.0,-75.0,stimuli/fractals/4c.jpg,stimuli/fractals/4a.jpg,stimuli/fractals/4b.jpg,-225,75,-225,-75,-375,75,375,-225
176.0,500.0,3.0,LLP,2.0,0.0,stimuli/fractals/13a.jpg,225.0,-75.0,stimuli/fractals/13a.jpg,stimuli/fractals/13b.jpg,stimuli/fractals/13c.jpg,375,-75,225,-75,375,75,-375,225
177.0,1000.0,3.0,LLP,2.0,0.0,stimuli/fractals/138b.jpg,375.0,75.0,stimuli/fractals/138b.jpg,stimuli/fractals/138c.jpg,stimuli/fractals/138a.jpg,375,225,375,75,225,225,-375,-225
178.0,2000.0,3.0,LLP,1.0,5.0,stimuli/fractals/68b.jpg,-225.0,75.0,stimuli/fractals/68b.jpg,stimuli/fractals/68c.jpg,stimuli/fractals/68a.jpg,-225,75,-225,-75,-375,75,225,-225
179.0,8000.0,3.0,ERP,2.0,0.0,stimuli/fractals/109b.jpg,375.0,-75.0,stimuli/fractals/109b.jpg,stimuli/fractals/109a.jpg,stimuli/fractals/109c.jpg,375,-75,225,-75,375,75,-225,225
180.0,4000.0,3.0,LLP,1.0,1.0,stimuli/fractals/108c.jpg,225.0,225.0,stimuli/fractals/108c.jpg,stimuli/fractals/108b.jpg,stimuli/fractals/108a.jpg,225,225,375,225,225,75,-225,-75
181.0,7000.0,3.0,LLP,1.0,5.0,stimuli/fractals/21a.jpg,-225.0,-75.0,stimuli/fractals/21a.jpg,stimuli/fractals/21b.jpg,stimuli/fractals/21c.jpg,-225,-75,-225,75,-75,-75,375,75
182.0,3000.0,3.0,LLP,2.0,0.0,stimuli/fractals/108c.jpg,375.0,225.0,stimuli/fractals/108c.jpg,stimuli/fractals/108b.jpg,stimuli/fractals/108a.jpg,225,225,375,225,225,75,-225,-75
183.0,6000.0,3.0,OLP,1.0,2.0,stimuli/fractals/86b.jpg,-225.0,-225.0,stimuli/fractals/86b.jpg,stimuli/fractals/86a.jpg,stimuli/fractals/86c.jpg,-225,-225,-75,-225,-375,-225,225,225
184.0,1000.0,3.0,LLP,2.0,0.0,stimuli/fractals/68b.jpg,-225.0,-75.0,stimuli/fractals/68b.jpg,stimuli/fractals/68c.jpg,stimuli/fractals/68a.jpg,-225,75,-225,-75,-375,75,225,-225
185.0,6000.0,3.0,LLP,1.0,2.0,stimuli/fractals/81b.jpg,-225.0,-225.0,stimuli/fractals/81b.jpg,stimuli/fractals/81a.jpg,stimuli/fractals/81c.jpg,-225,-225,-75,-225,-375,-225,375,75
186.0,500.0,3.0,OLP,2.0,0.0,stimuli/fractals/86a.jpg,-225.0,-225.0,stimuli/fractals/86b.jpg,stimuli/fractals/86a.jpg,stimuli/fractals/86c.jpg,-225,-225,-75,-225,-375,-225,225,225
187.0,1000.0,3.0,LLP,2.0,0.0,stimuli/fractals/21a.jpg,-225.0,75.0,stimuli/fractals/21a.jpg,stimuli/fractals/21b.jpg,stimuli/fractals/21c.jpg,-225,-75,-225,75,-75,-75,375,75
188.0,5000.0,3.0,LLP,2.0,0.0,stimuli/fractals/81b.jpg,-75.0,-225.0,stimuli/fractals/81b.jpg,stimuli/fractals/81a.jpg,stimuli/fractals/81c.jpg,-225,-225,-75,-225,-375,-225,375,75
189.0,5000.0,3.0,BL,0.0,0.0,stimuli/fractals/64a.jpg,225.0,-75.0,stimuli/fractals/64a.jpg,stimuli/fractals/64b.jpg,stimuli/fractals/64c.jpg,225,-75,225,75,75,-75,-375,-225
190.0,500.0,3.0,OLP,1.0,2.0,stimuli/fractals/1c.jpg,75.0,225.0,stimuli/fractals/1c.jpg,stimuli/fractals/1b.jpg,stimuli/fractals/1a.jpg,75,225,-75,225,225,225,-375,-225
191.0,1000.0,3.0,ERP,1.0,5.0,stimuli/fractals/73b.jpg,-375.0,-75.0,stimuli/fractals/73b.jpg,stimuli/fractals/73c.jpg,stimuli/fractals/73a.jpg,-375,-75,-375,-225,-225,-75,375,225
192.0,1000.0,3.0,LLP,1.0,5.0,stimuli/fractals/131a.jpg,75.0,-75.0,stimuli/fractals/131a.jpg,stimuli/fractals/131c.jpg,stimuli/fractals/131b.jpg,75,-75,-75,-75,75,-225,-375,225
193.0,1000.0,3.0,OLP,2.0,0.0,stimuli/fractals/1b.jpg,75.0,225.0,stimuli/fractals/1c.jpg,stimuli/fractals/1b.jpg,stimuli/fractals/1a.jpg,75,225,-75,225,225,225,-375,-225
194.0,2000.0,3.0,OLP,1.0,1.0,stimuli/fractals/69c.jpg,-225.0,-75.0,stimuli/fractals/69c.jpg,stimuli/fractals/69a.jpg,stimuli/fractals/69b.jpg,-225,-75,-225,75,-225,-225,375,-225
195.0,1000.0,3.0,OLP,1.0,4.0,stimuli/fractals/118b.jpg,375.0,75.0,stimuli/fractals/118b.jpg,stimuli/fractals/118c.jpg,stimuli/fractals/118a.jpg,375,75,225,75,375,-75,-225,225
196.0,4000.0,3.0,OLP,2.0,0.0,stimuli/fractals/69a.jpg,-225.0,-75.0,stimuli/fractals/69c.jpg,stimuli/fractals/69a.jpg,stimuli/fractals/69b.jpg,-225,-75,-225,75,-225,-225,375,-225
197.0,500.0,3.0,ERP,2.0,0.0,stimuli/fractals/73b.jpg,-375.0,-75.0,stimuli/fractals/73b.jpg,stimuli/fractals/73c.jpg,stimuli/fractals/73a.jpg,-375,-75,-375,-225,-225,-75,375,225
198.0,2000.0,3.0,LLP,2.0,0.0,stimuli/fractals/131a.jpg,-75.0,-75.0,stimuli/fractals/131a.jpg,stimuli/fractals/131c.jpg,stimuli/fractals/131b.jpg,75,-75,-75,-75,75,-225,-375,225
199.0,2000.0,3.0,OLP,1.0,2.0,stimuli/fractals/48a.jpg,-375.0,225.0,stimuli/fractals/48a.jpg,stimuli/fractals/48b.jpg,stimuli/fractals/48c.jpg,-375,225,-225,225,-375,75,375,225
200.0,1000.0,3.0,OLP,2.0,0.0,stimuli/fractals/118c.jpg,375.0,75.0,stimuli/fractals/118b.jpg,stimuli/fractals/118c.jpg,stimuli/fractals/118a.jpg,375,75,225,75,375,-75,-225,225
201.0,4000.0,3.0,ERP,1.0,3.0,stimuli/fractals/103b.jpg,225.0,-75.0,stimuli/fractals/103b.jpg,stimuli/fractals/103c.jpg,stimuli/fractals/103a.jpg,225,-75,75,-75,225,-225,-375,-225
202.0,2000.0,3.0,OLP,2.0,0.0,stimuli/fractals/48b.jpg,-375.0,225.0,stimuli/fractals/48a.jpg,stimuli/fractals/48b.jpg,stimuli/fractals/48c.jpg,-375,225,-225,225,-375,75,375,225
203.0,1000.0,3.0,ERP,1.0,3.0,stimuli/fractals/101b.jpg,75.0,75.0,stimuli/fractals/101b.jpg,stimuli/fractals/101c.jpg,stimuli/fractals/101a.jpg,75,75,-75,75,225,75,-375,-225
204.0,2000.0,3.0,OLP,1.0,4.0,stimuli/fractals/89c.jpg,75.0,-225.0,stimuli/fractals/89c.jpg,stimuli/fractals/89a.jpg,stimuli/fractals/89b.jpg,75,-225,75,-75,225,-225,375,225
205.0,2000.0,3.0,ERP,2.0,0.0,stimuli/fractals/103b.jpg,225.0,-75.0,stimuli/fractals/103b.jpg,stimuli/fractals/103c.jpg,stimuli/fractals/103a.jpg,225,-75,75,-75,225,-225,-375,-225
206.0,7000.0,3.0,LLP,1.0,1.0,stimuli/fractals/16c.jpg,-75.0,-225.0,stimuli/fractals/16c.jpg,stimuli/fractals/16b.jpg,stimuli/fractals/16a.jpg,-75,-225,-75,-75,-225,-225,375,225
207.0,6000.0,3.0,ERP,2.0,0.0,stimuli/fractals/101b.jpg,75.0,75.0,stimuli/fractals/101b.jpg,stimuli/fractals/101c.jpg,stimuli/fractals/101a.jpg,75,75,-75,75,225,75,-375,-225
208.0,2000.0,3.0,LLP,2.0,0.0,stimuli/fractals/16c.jpg,-75.0,-75.0,stimuli/fractals/16c.jpg,stimuli/fractals/16b.jpg,stimuli/fractals/16a.jpg,-75,-225,-75,-75,-225,-225,375,225
209.0,6000.0,3.0,OLP,2.0,0.0,stimuli/fractals/89a.jpg,75.0,-225.0,stimuli/fractals/89c.jpg,stimuli/fractals/89a.jpg,stimuli/fractals/89b.jpg,75,-225,75,-75,225,-225,375,225
210.0,3000.0,3.0,BL,0.0,0.0,stimuli/fractals/64a.jpg,225.0,-75.0,stimuli/fractals/64a.jpg,stimuli/fractals/64b.jpg,stimuli/fractals/64c.jpg,225,-75,225,75,75,-75,-375,-225
211.0,1000.0,3.0,ERP,1.0,2.0,stimuli/fractals/128b.jpg,225.0,-225.0,stimuli/fractals/128b.jpg,stimuli/fractals/128a.jpg,stimuli/fractals/128c.jpg,225,-225,225,-75,375,-225,-375,-75
212.0,2000.0,3.0,OLP,1.0,2.0,stimuli/fractals/61c.jpg,75.0,-225.0,stimuli/fractals/61c.jpg,stimuli/fractals/61b.jpg,stimuli/fractals/61a.jpg,75,-225,225,-225,-75,-225,-375,225
213.0,2000.0,3.0,OLP,1.0,3.0,stimuli/fractals/31a.jpg,225.0,225.0,stimuli/fractals/31a.jpg,stimuli/fractals/31b.jpg,stimuli/fractals/31c.jpg,225,225,375,225,225,75,-375,-225
214.0,1000.0,3.0,ERP,2.0,0.0,stimuli/fractals/128b.jpg,225.0,-225.0,stimuli/fractals/128b.jpg,stimuli/fractals/128a.jpg,stimuli/fractals/128c.jpg,225,-225,225,-75,375,-225,-375,-75
215.0,1000.0,3.0,OLP,2.0,0.0,stimuli/fractals/61b.jpg,75.0,-225.0,stimuli/fractals/61c.jpg,stimuli/fractals/61b.jpg,stimuli/fractals/61a.jpg,75,-225,225,-225,-75,-225,-375,225
216.0,5000.0,3.0,ERP,1.0,3.0,stimuli/fractals/84c.jpg,225.0,-225.0,stimuli/fractals/84c.jpg,stimuli/fractals/84a.jpg,stimuli/fractals/84b.jpg,225,-225,75,-225,375,-225,-375,-75
217.0,500.0,3.0,OLP,2.0,0.0,stimuli/fractals/31b.jpg,225.0,225.0,stimuli/fractals/31a.jpg,stimuli/fractals/31b.jpg,stimuli/fractals/31c.jpg,225,225,375,225,225,75,-375,-225
218.0,1000.0,3.0,ERP,1.0,5.0,stimuli/fractals/125a.jpg,-225.0,225.0,stimuli/fractals/125a.jpg,stimuli/fractals/125b.jpg,stimuli/fractals/125c.jpg,-225,225,-375,225,-75,225,375,75
219.0,4000.0,3.0,OLP,1.0,1.0,stimuli/fractals/2c.jpg,75.0,-225.0,stimuli/fractals/2c.jpg,stimuli/fractals/2b.jpg,stimuli/fractals/2a.jpg,75,-225,-75,-225,75,-75,-375,225
220.0,1000.0,3.0,ERP,2.0,0.0,stimuli/fractals/84c.jpg,225.0,-225.0,stimuli/fractals/84c.jpg,stimuli/fractals/84a.jpg,stimuli/fractals/84b.jpg,225,-225,75,-225,375,-225,-375,-75
221.0,3000.0,3.0,OLP,2.0,0.0,stimuli/fractals/2b.jpg,75.0,-225.0,stimuli/fractals/2c.jpg,stimuli/fractals/2b.jpg,stimuli/fractals/2a.jpg,75,-225,-75,-225,75,-75,-375,225
222.0,1000.0,3.0,OLP,1.0,4.0,stimuli/fractals/10b.jpg,375.0,-225.0,stimuli/fractals/10b.jpg,stimuli/fractals/10a.jpg,stimuli/fractals/10c.jpg,375,-225,225,-225,375,-75,75,225
223.0,2000.0,3.0,ERP,1.0,5.0,stimuli/fractals/143c.jpg,-75.0,-75.0,stimuli/fractals/143c.jpg,stimuli/fractals/143b.jpg,stimuli/fractals/143a.jpg,-75,-75,-75,75,-75,-225,375,225
224.0,3000.0,3.0,ERP,2.0,0.0,stimuli/fractals/125a.jpg,-225.0,225.0,stimuli/fractals/125a.jpg,stimuli/fractals/125b.jpg,stimuli/fractals/125c.jpg,-225,225,-375,225,-75,225,375,75
225.0,2000.0,3.0,OLP,1.0,4.0,stimuli/fractals/47b.jpg,-225.0,-75.0,stimuli/fractals/47b.jpg,stimuli/fractals/47a.jpg,stimuli/fractals/47c.jpg,-225,-75,-225,-225,-75,-75,375,75
226.0,2000.0,3.0,OLP,1.0,1.0,stimuli/fractals/99a.jpg,375.0,225.0,stimuli/fractals/99a.jpg,stimuli/fractals/99c.jpg,stimuli/fractals/99b.jpg,375,225,225,225,375,75,-75,-75
