Task,TrialType,StimType,Order,CurrentImage,CurrentX,CurrentY,Jitter,Section,enc_practice_trials.thisRepN,enc_practice_trials.thisTrialN,enc_practice_trials.thisN,enc_practice_trials.thisIndex,lab_thanks.started,lab_thanks.stopped,lab_key.keys,lab_key.rt,lab_key.started,lab_key.stopped,start_encoding_text.started,start_encoding_text.stopped,enc_instructions_1_text.started,enc_instructions_1_text.stopped,enc_instructions_1_image.started,enc_instructions_1_image.stopped,enc_instructions_1_key.keys,enc_instructions_1_key.rt,enc_instructions_1_key.started,enc_instructions_1_key.stopped,enc_instructions_2_text.started,enc_instructions_2_text.stopped,enc_instructions_2_image.started,enc_instructions_2_image.stopped,enc_instructions_2_key.keys,enc_instructions_2_key.rt,enc_instructions_2_key.started,enc_instructions_2_key.stopped,enc_instructions_3_text.started,enc_instructions_3_text.stopped,enc_instructions_3_key.keys,enc_instructions_3_key.rt,enc_instructions_3_key.started,enc_instructions_3_key.stopped,start_practice_text.started,start_practice_text.stopped,enc_fx_map.started,enc_fx_map.stopped,enc_fx_cross.started,enc_fx_cross.stopped,enc_fx_key.keys,enc_fx_key.started,enc_fx_key.stopped,enc_trial_map.started,enc_trial_map.stopped,enc_trial_main_image.started,enc_trial_main_image.stopped,enc_trial_key.keys,enc_trial_key.started,enc_trial_key.stopped,enc_practice_feedback_map.started,enc_practice_feedback_map.stopped,enc_practice_feedback_image.started,enc_practice_feedback_image.stopped,enc_practice_feedback_text.started,enc_practice_feedback_text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,5.363642643002095,None,right,7.637849984999775,5.363642643002095,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465456,001,2020_ápr_28_1500,trk-encoding,2020.1.0,1025.134451302406,
,,,,,,,,,,,,,,,,,,,13.006834955001978,None,14.508046180002566,None,14.508046180002566,None,right,0.551047158001893,14.508046180002566,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465456,001,2020_ápr_28_1500,trk-encoding,2020.1.0,1025.134451302406,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.062321020999661,None,15.062321020999661,None,right,0.39962898600060726,15.062321020999661,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465456,001,2020_ápr_28_1500,trk-encoding,2020.1.0,1025.134451302406,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.463551143002405,None,right,0.3491728340013651,15.463551143002405,None,,,,,,,,,,,,,,,,,,,,,,,465456,001,2020_ápr_28_1500,trk-encoding,2020.1.0,1025.134451302406,
EncodingPractice,LOC,TARGET,1,stimuli/fractals/166a.jpg,-300.0,0.0,1500,Encoding,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.814062891000503,None,16.82464388399967,None,16.82464388399967,None,None,16.82464388399967,None,18.36426960300014,None,18.36426960300014,None,None,18.36426960300014,None,21.36510102700049,None,21.36510102700049,None,21.36510102700049,None,465456,001,2020_ápr_28_1500,trk-encoding,2020.1.0,1025.134451302406,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.329091780000454,None,22.329091780000454,None,None,22.329091780000454,None,,,,,,,,,,,,,,,,,,,,
