Question,Answer,CorrectResponse,CorrectAnswer,IncorrectAnswer,InfoRepeated,Task,TrialType,StimType,CurrentImage,DemoImage,CurrentX,CurrentY,DemoX,DemoY,InPractice,DemoText,Jitter,TrialIndex,BlockNr,Filler,ScannerRun,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,comprehension_questions_1.thisRepN,comprehension_questions_1.thisTrialN,comprehension_questions_1.thisN,comprehension_questions_1.thisIndex,comprehension_questions_2.thisRepN,comprehension_questions_2.thisTrialN,comprehension_questions_2.thisN,comprehension_questions_2.thisIndex,enc_practice_trials.thisRepN,enc_practice_trials.thisTrialN,enc_practice_trials.thisN,enc_practice_trials.thisIndex,enc_runs.thisRepN,enc_runs.thisTrialN,enc_runs.thisN,enc_runs.thisIndex,comprehension_questions_3.thisRepN,comprehension_questions_3.thisTrialN,comprehension_questions_3.thisN,comprehension_questions_3.thisIndex,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,rec_practice_blocks.thisRepN,rec_practice_blocks.thisTrialN,rec_practice_blocks.thisN,rec_practice_blocks.thisIndex,rec_practice_trials.thisRepN,rec_practice_trials.thisTrialN,rec_practice_trials.thisN,rec_practice_trials.thisIndex,rec_runs.thisRepN,rec_runs.thisTrialN,rec_runs.thisN,rec_runs.thisIndex,rec_blocks.thisRepN,rec_blocks.thisTrialN,rec_blocks.thisN,rec_blocks.thisIndex,rec_trials.thisRepN,rec_trials.thisTrialN,rec_trials.thisN,rec_trials.thisIndex,comprehension_end.thisRepN,comprehension_end.thisTrialN,comprehension_end.thisN,comprehension_end.thisIndex,experiment_information_text.started,experiment_information_text.stopped,experiment_information_key.keys,experiment_information_key.rt,experiment_information_key.started,experiment_information_key.stopped,experiment_information_continue.started,experiment_information_continue.stopped,lab_thanks.started,lab_thanks.stopped,lab_key.keys,lab_key.rt,lab_key.started,lab_key.stopped,lab_introduction_continue.started,lab_introduction_continue.stopped,lab_members.started,lab_members.stopped,start_encoding_text.started,start_encoding_text.stopped,enc_instructions_1_text.started,enc_instructions_1_text.stopped,enc_instructions_1_image.started,enc_instructions_1_image.stopped,enc_instructions_1_key.keys,enc_instructions_1_key.rt,enc_instructions_1_key.started,enc_instructions_1_key.stopped,instructions_1_continue.started,instructions_1_continue.stopped,enc_instructions_2_text.started,enc_instructions_2_text.stopped,enc_instructions_2_image.started,enc_instructions_2_image.stopped,enc_instructions_2_key.keys,enc_instructions_2_key.rt,enc_instructions_2_key.started,enc_instructions_2_key.stopped,instructions_2_continue.started,instructions_2_continue.stopped,enc_instructions_3_text.started,enc_instructions_3_text.stopped,enc_instructions_3_key.keys,enc_instructions_3_key.rt,enc_instructions_3_key.started,enc_instructions_3_key.stopped,enc_instructions_3_continue.started,enc_instructions_3_continue.stopped,start_practice_text.started,start_practice_text.stopped,end_practice_text.started,end_practice_text.stopped,end_practice_key.keys,end_practice_key.rt,end_practice_key.started,end_practice_key.stopped,end_practice_continue.started,end_practice_continue.stopped,inter_task_break_continue.started,inter_task_break_continue.stopped,inter_task_break_text.started,inter_task_break_text.stopped,inter_task_break_key.keys,inter_task_break_key.rt,inter_task_break_key.started,inter_task_break_key.stopped,start_recognition_text.started,start_recognition_text.stopped,rec_instructions_1_text.started,rec_instructions_1_text.stopped,rec_instructions_1_key.keys,rec_instructions_1_key.rt,rec_instructions_1_key.started,rec_instructions_1_key.stopped,rec_instructions_1_continue.started,rec_instructions_1_continue.stopped,rec_instructions2_text.started,rec_instructions2_text.stopped,rec_instructions_2_key.keys,rec_instructions_2_key.rt,rec_instructions_2_key.started,rec_instructions_2_key.stopped,rec_instructions_2_continue.started,rec_instructions_2_continue.stopped,rec_instruction_2_title.started,rec_instruction_2_title.stopped,rec_instrauction_3_text.started,rec_instrauction_3_text.stopped,rec_instructions_3_key.keys,rec_instructions_3_key.rt,rec_instructions_3_key.started,rec_instructions_3_key.stopped,rec_instructions_3_continue.started,rec_instructions_3_continue.stopped,rec_instruction_3_title.started,rec_instruction_3_title.stopped,rec_instructions_4_text.started,rec_instructions_4_text.stopped,rec_instructions_4_key.keys,rec_instructions_4_key.rt,rec_instructions_4_key.started,rec_instructions_4_key.stopped,rec_instructions_4_continue.started,rec_instructions_4_continue.stopped,comprehension_question_text.started,comprehension_question_text.stopped,comprehension_question_answers.started,comprehension_question_answers.stopped,comprehension_key.keys,comprehension_key.corr,comprehension_key.rt,comprehension_key.started,comprehension_key.stopped,comprehension_feedback_text.started,comprehension_feedback_text.stopped,comprehension_continue_key.keys,comprehension_continue_key.rt,comprehension_continue_key.started,comprehension_continue_key.stopped,comprehension_continue_text.started,comprehension_continue_text.stopped,comprehension_repeat_text.started,comprehension_repeat_text.stopped,demo_start_text.started,demo_start_text.stopped,demo_interior.started,demo_interior.stopped,demo_main_image.started,demo_main_image.stopped,demo_image.started,demo_image.stopped,demo_text.started,demo_text.stopped,demo_key.keys,demo_key.rt,demo_key.started,demo_key.stopped,demo_continue.started,demo_continue.stopped,demo_end_text.started,demo_end_text.stopped,demo_end_key.keys,demo_end_key.rt,demo_end_key.started,demo_end_key.stopped,demo_end_continue.started,demo_end_continue.stopped,rec_practice_block_text.started,rec_practice_block_text.stopped,rec_fx_interior.started,rec_fx_interior.stopped,rec_fx_cross.started,rec_fx_cross.stopped,rec_fx_key.keys,rec_fx_key.started,rec_fx_key.stopped,rec_fx_text_block.started,rec_fx_text_block.stopped,rec_fx_instructions_text.started,rec_fx_instructions_text.stopped,rec_trial_interior.started,rec_trial_interior.stopped,rec_trial_main_image.started,rec_trial_main_image.stopped,rec_trial_key.keys,rec_trial_key.rt,rec_trial_key.started,rec_trial_key.stopped,rec_trial_text_block.started,rec_trial_text_block.stopped,rec_trial_instructions_text.started,rec_trial_instructions_text.stopped,rec_practice_feedback_text.started,rec_practice_feedback_text.stopped,start_rec_run_text.started,start_rec_run_text.stopped,start_rec_block_text.started,start_rec_block_text.stopped,rec_fx_key.rt,end_rec_run_text.started,end_rec_run_text.stopped,end_rec_run_key.keys,end_rec_run_key.rt,end_rec_run_key.started,end_rec_run_key.stopped,end_experiment_text.started,end_experiment_text.stopped,end_experiment_code.started,end_experiment_code.stopped,end_experiment_continue.started,end_experiment_continue.stopped,end_experiment_key.keys,end_experiment_key.rt,end_experiment_key.started,end_experiment_key.stopped,A vizsgálat feltételeibe (https://sites.google.com/view/magnesesrezonancia/vizsgálatok/online-vizsgálat) beleegyezem (igen/nem).,Az adatkezelési feltételeket (https://sites.google.com/view/magnesesrezonancia/vizsgálatok/online-vizsgálat) elfogadom (igen/nem).,Nem*,Kor*,Oktatás éve (oktatási intézményben eltöltött összes évek száma)*,date,expName,psychopyVersion,frameRate,
,,,,,,,OBJ,LURE,stimuli/fractals/7b.jpg,,212.1320344,212.1320344,,,,,1000,2,1,,None,1.0,OLP,stimuli/fractals/7c.jpg,212.1320344,212.1320344,stimuli/fractals/7c.jpg,stimuli/fractals/7a.jpg,stimuli/fractals/7b.jpg,212.1320344,212.1320344,0.0,300.0,300.0,0.0,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.64154469990171,None,203.64154469990171,None,None,203.64154469990171,None,203.64154469990171,None,203.64154469990171,None,204.65824329992756,None,204.65824329992756,None,k,0.5243716000113636,204.65824329992756,None,204.65824329992756,None,204.65824329992756,None,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,OBJ,TARGET,stimuli/fractals/55c.jpg,,212.1320344,-212.1320344,,,,,2000,3,1,,None,2.0,OLP,stimuli/fractals/55c.jpg,212.1320344,-212.1320344,stimuli/fractals/55c.jpg,stimuli/fractals/55a.jpg,stimuli/fractals/55b.jpg,212.1320344,-212.1320344,0.0,-300.0,300.0,0.0,-212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.65830209990963,None,208.65830209990963,None,None,208.65830209990963,None,208.65830209990963,None,208.65830209990963,None,210.69173550000414,None,210.69173550000414,None,f,0.6030581998638809,210.69173550000414,None,210.69173550000414,None,210.69173550000414,None,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,OBJ,FOIL,stimuli/fractals/41a.jpg,,0.0,300.0,,,,,3000,4,1,,None,0.0,FOIL,None,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.6751377999317,None,214.6751377999317,None,None,214.6751377999317,None,214.6751377999317,None,214.6751377999317,None,217.69184179999866,None,217.69184179999866,None,k,0.5068264999426901,217.69184179999866,None,217.69184179999866,None,217.69184179999866,None,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,OBJ,TARGET,stimuli/fractals/71a.jpg,,-212.1320344,-212.1320344,,,,,2000,5,1,,None,12.0,OLP,stimuli/fractals/71a.jpg,-212.1320344,-212.1320344,stimuli/fractals/71a.jpg,stimuli/fractals/71c.jpg,stimuli/fractals/71b.jpg,-212.1320344,-212.1320344,-300.0,0.0,0.0,-300.0,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.69196159997955,None,221.69196159997955,None,None,221.69196159997955,None,221.69196159997955,None,221.69196159997955,None,223.72534499992616,None,223.72534499992616,None,k,0.4815112000796944,223.72534499992616,None,223.72534499992616,None,223.72534499992616,None,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,OBJ,FOIL,stimuli/fractals/78b.jpg,,300.0,0.0,,,,,1000,6,1,,None,0.0,FOIL,None,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.7087826000061,None,227.7087826000061,None,None,227.7087826000061,None,227.7087826000061,None,227.7087826000061,None,228.74210879998282,None,228.74210879998282,None,f,0.5046575998421758,228.74210879998282,None,228.74210879998282,None,228.74210879998282,None,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,OBJ,TARGET,stimuli/fractals/92c.jpg,,0.0,300.0,,,,,3000,7,1,,None,18.0,OLP,stimuli/fractals/92c.jpg,0.0,300.0,stimuli/fractals/92c.jpg,stimuli/fractals/92a.jpg,stimuli/fractals/92b.jpg,0.0,300.0,212.1320344,212.1320344,-212.1320344,212.1320344,0.0,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.72551629994996,None,232.72551629994996,None,None,232.72551629994996,None,232.72551629994996,None,232.72551629994996,None,235.74230220005848,None,235.74230220005848,None,f,0.4165091998875141,235.74230220005848,None,235.74230220005848,None,235.74230220005848,None,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,OBJ,TARGET,stimuli/fractals/101c.jpg,,212.1320344,-212.1320344,,,,,1000,8,1,,None,4.0,ERP,stimuli/fractals/101c.jpg,212.1320344,-212.1320344,stimuli/fractals/101c.jpg,stimuli/fractals/101a.jpg,stimuli/fractals/101b.jpg,212.1320344,-212.1320344,300.0,0.0,0.0,-300.0,-300.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.74237830005586,None,239.74237830005586,None,None,239.74237830005586,None,239.74237830005586,None,239.74237830005586,None,240.75908389990218,None,240.75908389990218,None,k,0.6955906001385301,240.75908389990218,None,240.75908389990218,None,240.75908389990218,None,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,OBJ,TARGET,stimuli/fractals/28c.jpg,,-212.1320344,-212.1320344,,,,,2000,9,1,,None,8.0,ERP,stimuli/fractals/28c.jpg,-212.1320344,-212.1320344,stimuli/fractals/28c.jpg,stimuli/fractals/28b.jpg,stimuli/fractals/28a.jpg,-212.1320344,-212.1320344,-300.0,0.0,0.0,-300.0,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.7591359000653,None,244.7591359000653,None,None,244.7591359000653,None,244.7591359000653,None,244.7591359000653,None,246.79257839987986,None,246.79257839987986,None,f,0.6141417000908405,246.79257839987986,None,246.79257839987986,None,246.79257839987986,None,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,OBJ,FOIL,stimuli/fractals/24a.jpg,,-212.1320344,-212.1320344,,,,,2000,10,1,,None,0.0,FOIL,None,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.77592679997906,None,250.77592679997906,None,None,250.77592679997906,None,250.77592679997906,None,250.77592679997906,None,252.79266569996253,None,252.79266569996253,None,f,0.35795930004678667,252.79266569996253,None,252.79266569996253,None,252.79266569996253,None,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,OBJ,LURE,stimuli/fractals/89a.jpg,,212.1320344,212.1320344,,,,,6000,11,1,,None,3.0,LLP,stimuli/fractals/89b.jpg,212.1320344,212.1320344,stimuli/fractals/89b.jpg,stimuli/fractals/89c.jpg,stimuli/fractals/89a.jpg,212.1320344,212.1320344,300.0,0.0,0.0,300.0,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.79273439990357,None,256.79273439990357,None,k,256.79273439990357,None,256.79273439990357,None,256.79273439990357,None,262.8095185998827,None,262.8095185998827,None,f,0.444940899964422,262.8095185998827,None,262.8095185998827,None,262.8095185998827,None,,,,,,,2.254074600059539,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,OBJ,FOIL,stimuli/fractals/120a.jpg,,212.1320344,-212.1320344,,,,,2000,12,1,,None,0.0,FOIL,None,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.8096078999806,None,266.8096078999806,None,None,266.8096078999806,None,266.8096078999806,None,266.8096078999806,None,268.8430244999472,None,268.8430244999472,None,k,0.29985859990119934,268.8430244999472,None,268.8430244999472,None,268.8430244999472,None,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,OBJ,LURE,stimuli/fractals/39a.jpg,,0.0,300.0,,,,,2000,13,1,,None,11.0,ERP,stimuli/fractals/39b.jpg,0.0,300.0,stimuli/fractals/39b.jpg,stimuli/fractals/39c.jpg,stimuli/fractals/39a.jpg,0.0,300.0,-212.1320344,212.1320344,212.1320344,212.1320344,0.0,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.82642269995995,None,272.82642269995995,None,None,272.82642269995995,None,272.82642269995995,None,272.82642269995995,None,274.8598164001014,None,274.8598164001014,None,f,0.3228575000539422,274.8598164001014,None,274.8598164001014,None,274.8598164001014,None,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,OBJ,FOIL,stimuli/fractals/1c.jpg,,-300.0,0.0,,,,,3000,14,1,,None,0.0,FOIL,None,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.84323320002295,None,278.84323320002295,None,None,278.84323320002295,None,278.84323320002295,None,278.84323320002295,None,281.87669280008413,None,281.87669280008413,None,k,0.28184429998509586,281.87669280008413,None,281.87669280008413,None,281.87669280008413,None,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,OBJ,LURE,stimuli/fractals/16b.jpg,,-300.0,0.0,,,,,2000,15,1,,None,22.0,ERP,stimuli/fractals/16a.jpg,-300.0,0.0,stimuli/fractals/16a.jpg,stimuli/fractals/16c.jpg,stimuli/fractals/16b.jpg,-300.0,0.0,-212.1320344,212.1320344,-212.1320344,-212.1320344,212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.8600490000099,None,285.8600490000099,None,None,285.8600490000099,None,285.8600490000099,None,285.8600490000099,None,287.8767717999872,None,287.8767717999872,None,f,0.4100329000502825,287.8767717999872,None,287.8767717999872,None,287.8767717999872,None,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,OBJ,LURE,stimuli/fractals/64a.jpg,,212.1320344,-212.1320344,,,,,1000,16,1,,None,10.0,LLP,stimuli/fractals/64b.jpg,212.1320344,-212.1320344,stimuli/fractals/64b.jpg,stimuli/fractals/64c.jpg,stimuli/fractals/64a.jpg,212.1320344,-212.1320344,300.0,0.0,0.0,-300.0,-300.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.8768694999162,None,291.8768694999162,None,None,291.8768694999162,None,291.8768694999162,None,291.8768694999162,None,292.89351200009696,None,292.89351200009696,None,k,0.6167595000006258,292.89351200009696,None,292.89351200009696,None,292.89351200009696,None,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,OBJ,TARGET,stimuli/fractals/82b.jpg,,-212.1320344,-212.1320344,,,,,1000,17,1,,None,16.0,LLP,stimuli/fractals/82b.jpg,-212.1320344,-212.1320344,stimuli/fractals/82b.jpg,stimuli/fractals/82a.jpg,stimuli/fractals/82c.jpg,-212.1320344,-212.1320344,-300.0,0.0,0.0,-300.0,300.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.8936381000094,None,296.8936381000094,None,None,296.8936381000094,None,296.8936381000094,None,296.8936381000094,None,297.9103135999758,None,297.9103135999758,None,f,0.3603809999767691,297.9103135999758,None,297.9103135999758,None,297.9103135999758,None,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,OBJ,FOIL,stimuli/fractals/140c.jpg,,-212.1320344,212.1320344,,,,,500,18,1,,None,0.0,FOIL,None,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.91040450008586,None,301.91040450008586,None,None,301.91040450008586,None,301.91040450008586,None,301.91040450008586,None,302.443754500011,None,302.443754500011,None,k,0.8988646999932826,302.443754500011,None,302.443754500011,None,302.443754500011,None,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,LOC,TARGET,stimuli/fractals/66b.jpg,,212.1320344,-212.1320344,,,,,3000,19,2,,None,24.0,ERP,stimuli/fractals/66b.jpg,212.1320344,-212.1320344,stimuli/fractals/66b.jpg,stimuli/fractals/66c.jpg,stimuli/fractals/66a.jpg,212.1320344,-212.1320344,0.0,-300.0,300.0,0.0,0.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.9605847001076,None,307.9605847001076,None,None,307.9605847001076,None,307.9605847001076,None,307.9605847001076,None,310.99396510003135,None,310.99396510003135,None,f,0.24472529999911785,310.99396510003135,None,310.99396510003135,None,310.99396510003135,None,,,,,306.42719059996307,None,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,LOC,FOIL,stimuli/fractals/43b.jpg,,0.0,300.0,,,,,2000,20,2,,None,28.0,OLP,stimuli/fractals/43b.jpg,0.0,-300.0,stimuli/fractals/43b.jpg,stimuli/fractals/43a.jpg,stimuli/fractals/43c.jpg,0.0,-300.0,212.1320344,-212.1320344,-212.1320344,-212.1320344,0.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.9773669000715,None,314.9773669000715,None,None,314.9773669000715,None,314.9773669000715,None,314.9773669000715,None,317.0107374000363,None,317.0107374000363,None,f,0.49187250016257167,317.0107374000363,None,317.0107374000363,None,317.0107374000363,None,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
